age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
25,1,2,1,0,-191,1,0,2,19,6,958,7,1
32,4,2,2,0,796,0,1,0,30,0,198,1,0
40,4,1,2,0,143,0,0,0,13,1,832,6,0
34,2,1,2,0,0,1,0,1,4,9,217,1,0
29,4,2,2,0,536,0,0,0,29,4,418,2,0
60,0,1,2,0,1614,0,0,0,20,1,921,6,1
55,1,1,0,0,-219,1,0,1,14,8,427,2,0
34,1,0,1,0,383,1,0,2,13,8,2231,1,1
54,9,1,1,0,472,1,1,2,17,9,229,2,0
46,9,1,1,0,363,1,0,0,2,3,346,1,0
40,6,1,2,0,191,1,0,0,24,5,806,5,0
43,7,0,1,0,-287,1,0,0,20,0,580,4,0
56,9,1,1,0,1750,0,0,0,19,1,629,7,0
30,4,2,2,0,119,0,0,0,28,4,430,1,0
37,9,2,1,0,-242,1,0,0,13,1,1149,6,1
39,1,2,1,0,383,1,1,0,4,3,292,2,0
40,10,1,1,0,1960,1,0,2,2,6,605,6,1
37,1,0,1,0,316,1,0,2,26,8,642,2,1
38,1,2,1,0,0,0,0,0,30,0,102,1,0
44,0,0,1,0,163,1,0,0,14,5,1669,2,1
51,1,1,1,0,33,0,1,2,16,6,721,3,1
27,1,2,0,0,1518,1,0,2,21,8,700,3,0
33,9,2,1,0,163,1,0,0,20,1,627,2,1
59,5,0,1,0,208,0,1,0,28,4,503,2,0
41,4,1,2,0,1254,0,0,0,4,1,272,1,0
24,0,1,1,0,541,1,0,2,5,6,622,4,0
38,4,1,2,0,216,1,0,2,21,8,1307,1,0
30,0,2,3,0,0,1,0,0,19,9,1206,2,0
59,4,1,2,0,1783,0,1,0,17,9,540,2,1
32,0,2,1,0,-648,1,0,2,28,8,439,2,0
42,4,1,2,0,5,0,0,0,21,9,1067,2,0
28,1,1,2,0,417,1,1,0,6,8,523,2,0
44,1,0,1,0,-184,1,0,0,18,9,825,2,0
57,9,1,1,0,272,0,1,1,22,5,563,1,0
37,0,1,1,0,2254,0,0,1,2,3,233,2,0
71,5,1,3,0,362,0,0,1,12,3,139,2,0
34,4,1,2,0,99,0,1,0,3,3,264,2,0
35,4,2,2,0,657,1,0,0,23,5,547,2,0
35,9,2,2,0,303,0,0,0,13,1,713,2,0
42,1,1,0,0,686,1,0,0,15,8,1326,6,0
36,1,2,1,0,641,1,0,0,17,5,735,2,0
37,1,1,0,0,175,1,1,0,4,3,430,2,0
36,7,1,1,0,0,1,0,0,6,8,456,3,0
53,9,1,1,0,-725,1,0,2,27,8,1205,1,1
57,5,1,0,0,65,1,0,1,23,5,588,1,0
29,1,2,1,0,114,1,0,0,6,8,500,1,0
40,2,0,2,0,0,0,1,0,5,3,985,6,0
29,0,2,1,0,260,1,0,0,4,3,453,2,0
31,9,2,1,0,44,0,0,0,2,3,200,5,0
36,4,1,2,0,625,1,0,0,18,5,1360,9,1
54,9,0,1,0,2156,1,0,0,3,3,261,1,1
33,1,1,1,0,17,0,0,0,10,5,489,1,0
33,0,1,1,0,82,1,0,0,25,5,735,1,1
48,7,0,1,0,-276,1,1,0,13,8,674,1,1
58,4,1,0,0,1021,0,0,2,18,9,205,1,0
28,0,1,1,0,511,0,0,0,28,4,485,1,0
56,7,0,1,0,6101,0,0,0,14,0,422,4,0
58,0,0,1,0,0,1,0,0,2,3,244,1,0
37,9,1,1,0,5115,1,0,0,17,9,1210,2,1
53,10,0,1,0,587,0,0,0,19,9,561,1,1
39,1,1,0,0,394,1,0,0,17,0,981,2,0
44,4,1,0,0,294,0,0,0,16,0,165,3,1
61,5,0,1,0,410,0,1,0,31,5,470,4,0
31,0,1,1,0,1331,1,0,0,11,8,927,2,0
36,2,2,2,0,145,1,0,0,18,8,450,2,0
43,4,2,2,0,1304,0,0,0,6,1,501,2,1
43,9,1,1,0,5342,1,0,2,29,8,689,2,0
25,4,1,0,0,168,1,0,2,3,6,801,1,1
29,4,2,2,0,91,0,0,0,30,0,99,1,0
37,4,2,1,0,0,1,1,0,2,0,450,2,0
32,1,1,0,0,77,1,0,0,17,0,464,2,0
50,2,2,2,0,0,1,0,2,19,6,638,1,0
52,4,1,2,0,-970,1,0,0,4,3,489,1,1
56,10,1,1,0,0,0,0,1,2,3,492,1,1
33,7,2,1,0,3358,1,0,0,5,3,502,2,0
56,4,0,2,0,2189,0,0,0,4,3,180,1,0
29,1,2,1,0,369,1,0,0,4,8,174,5,0
41,1,1,1,0,1394,1,0,0,21,9,519,1,0
47,1,1,1,0,1996,0,0,2,5,6,761,2,1
36,9,1,1,0,1975,0,0,0,18,5,835,1,0
34,9,1,1,0,351,1,0,0,18,5,467,1,0
41,4,1,2,0,326,1,0,0,5,8,788,1,1
59,3,0,0,1,0,0,1,0,25,5,1368,2,0
28,9,2,2,0,387,1,0,0,28,4,455,1,0
42,3,1,1,0,279,1,0,0,23,5,673,1,0
57,1,1,1,0,621,1,0,0,17,0,778,3,0
54,5,1,1,0,529,1,0,2,5,8,1492,1,0
49,7,1,1,0,202,1,0,0,17,9,651,2,1
46,4,1,2,0,699,0,0,0,2,3,241,1,0
33,4,1,2,0,1399,0,0,0,12,1,436,4,0
34,1,1,1,0,243,1,0,0,18,8,507,1,1
27,7,1,1,0,1,0,0,0,29,4,528,3,0
31,1,1,1,0,3311,1,0,2,20,8,719,1,1
63,6,1,2,0,-39,0,0,0,1,0,387,2,1
33,0,1,1,0,1077,1,0,0,18,8,432,3,0
30,1,1,0,0,-5,1,0,0,18,8,518,2,0
34,0,1,1,0,-44,1,1,0,17,0,759,2,0
24,7,2,1,0,638,1,1,0,7,8,792,3,1
57,4,1,2,0,113,0,0,0,3,3,191,2,0
45,0,0,1,0,397,1,1,0,22,8,582,1,1
54,4,1,2,0,1114,1,0,0,21,9,1195,2,0
36,8,2,3,0,449,0,0,0,4,3,166,2,0
41,1,0,1,0,5291,1,0,2,14,8,1423,3,1
27,7,1,1,0,0,1,0,0,22,5,1608,13,1
38,4,1,2,0,980,0,0,2,3,6,662,5,0
59,5,1,3,0,1116,0,0,0,30,0,353,1,0
60,5,1,1,0,1091,0,1,1,15,5,778,3,0
34,1,1,1,0,305,1,0,2,16,8,1245,25,0
48,4,1,1,0,4415,1,0,0,8,0,1032,3,1
40,6,1,1,0,1749,0,0,0,14,5,767,12,0
26,9,2,1,1,-454,0,1,0,18,5,652,2,0
38,9,1,2,0,1042,1,0,0,4,3,419,2,0
30,4,1,2,0,8623,0,0,0,8,0,163,3,0
31,1,2,1,0,239,1,0,0,18,8,666,1,1
45,6,1,1,0,629,0,0,0,4,1,165,2,0
40,4,1,2,0,543,1,0,0,2,3,349,2,0
42,7,1,1,0,737,1,0,2,14,8,762,2,0
60,4,1,2,0,2222,1,0,0,11,5,1120,2,1
56,1,1,0,0,8163,0,0,0,14,1,1231,4,1
40,4,2,2,0,0,0,1,0,17,9,657,1,0
27,1,2,1,0,3792,0,0,0,22,0,279,2,1
28,10,2,0,0,236,0,0,0,6,3,460,3,0
33,4,1,2,0,3301,1,0,0,15,8,536,2,0
32,1,1,0,0,651,1,0,0,4,3,628,2,0
47,1,1,0,0,-290,1,0,0,15,8,495,1,0
29,4,1,2,0,5698,0,0,0,15,0,437,1,0
28,7,2,1,0,-221,0,1,0,23,5,1090,12,0
38,0,1,1,0,599,1,0,0,4,3,331,2,0
56,6,1,2,0,349,1,0,1,4,8,186,4,0
38,9,1,1,0,1919,0,0,0,4,1,846,1,1
30,7,2,1,0,495,1,0,0,21,9,641,1,1
38,2,1,2,0,170,1,0,0,18,8,442,1,1
44,0,0,2,0,994,1,0,0,13,8,420,3,0
35,7,1,1,0,63,0,1,0,10,5,480,4,0
34,6,1,1,0,1813,0,0,0,4,8,370,5,0
34,4,1,1,0,5127,0,1,0,10,5,559,2,0
22,0,2,1,0,61,0,0,0,23,0,117,1,0
31,7,1,1,0,371,1,1,0,17,0,654,1,0
60,9,1,0,0,2301,0,0,0,28,0,118,2,0
54,4,1,2,0,2883,0,0,0,18,1,1126,5,0
29,4,1,2,0,482,0,0,0,22,0,79,1,0
59,9,1,1,0,4263,0,1,0,20,9,426,2,0
34,1,2,1,0,47,1,0,0,18,9,810,2,0
43,10,2,0,0,264,0,0,0,4,3,224,2,0
45,4,1,2,0,1034,0,1,0,24,5,1820,4,0
35,5,1,0,0,329,0,1,0,8,5,520,3,0
40,1,1,1,0,-839,1,1,0,16,5,1018,2,1
32,4,1,1,0,6217,1,1,0,18,9,486,2,0
30,9,2,1,0,3313,1,0,1,20,0,534,3,0
54,1,1,1,0,-932,1,0,2,7,8,799,1,0
71,5,1,2,0,1486,0,0,1,21,0,110,3,0
29,7,1,1,0,222,1,0,0,3,3,197,1,0
31,9,1,1,0,0,0,1,0,15,5,624,6,0
35,0,1,1,0,643,1,0,0,2,3,346,2,0
45,5,1,1,0,900,1,0,0,5,3,508,4,0
36,7,1,1,0,0,0,0,0,30,5,843,2,1
41,0,2,1,0,-109,1,1,0,11,8,1038,1,1
45,1,1,0,0,97,1,0,2,7,8,923,3,0
59,1,1,0,0,-546,0,0,0,25,1,1152,6,1
30,4,2,2,0,364,0,0,0,30,0,306,2,1
42,4,1,2,0,3713,0,0,0,19,9,709,2,1
25,0,2,1,0,507,1,0,0,15,8,832,1,1
31,4,2,2,0,2384,1,0,0,14,0,608,2,0
44,0,1,1,0,1074,1,0,0,11,5,911,2,1
45,1,1,0,0,15515,0,0,0,4,1,167,2,0
30,4,1,2,0,1185,1,0,0,21,5,881,4,0
33,9,2,1,0,3059,0,1,0,6,1,482,2,1
42,0,2,1,0,1451,1,0,0,4,8,251,4,1
37,10,1,0,0,941,0,0,0,2,3,280,1,0
40,0,1,1,0,341,0,0,0,31,5,1142,5,1
46,1,1,1,0,679,1,0,2,19,8,723,1,0
39,4,1,2,0,351,1,0,2,20,8,999,3,0
32,0,0,1,0,-46,0,1,0,18,5,1373,4,1
55,7,1,1,0,1989,0,0,0,28,0,139,2,0
41,4,2,1,0,-277,1,0,0,12,8,431,1,0
41,1,0,0,0,320,1,0,0,2,3,844,2,0
51,7,1,1,0,753,1,0,0,7,8,541,2,0
28,9,1,1,0,1086,1,0,0,20,0,1112,3,1
33,4,1,2,0,1782,1,0,0,20,9,437,4,0
33,9,2,1,0,719,1,0,0,9,0,448,2,1
46,1,1,1,0,1147,1,0,0,20,0,720,1,1
37,7,0,1,0,49,1,0,2,16,8,619,2,1
49,0,0,1,0,283,1,0,2,26,8,614,2,0
29,7,2,1,0,79,1,0,0,6,8,811,1,0
29,4,2,1,0,3317,0,1,1,4,8,640,7,1
51,9,0,1,0,107,0,0,2,19,6,593,1,0
25,9,2,1,0,582,0,1,0,3,3,438,1,0
48,4,2,1,0,7,0,0,0,4,3,191,1,0
46,4,1,2,0,5261,0,0,0,2,3,215,1,0
43,10,1,0,0,519,0,0,2,20,6,973,2,1
47,3,2,0,0,2785,1,0,0,13,8,570,1,1
26,0,2,1,0,255,0,0,0,30,0,457,1,1
29,4,2,2,0,1035,1,0,0,21,5,862,2,0
38,9,1,1,0,2767,1,0,0,21,9,711,2,0
45,9,1,1,0,999,1,0,2,16,8,656,2,0
49,7,0,1,0,470,1,0,2,9,8,659,2,0
40,7,0,0,0,471,1,0,0,16,0,1156,1,1
30,3,1,2,0,113,1,1,0,3,3,230,3,0
49,4,0,2,0,755,0,0,0,31,5,1212,4,1
56,4,0,2,0,177,1,0,2,8,8,1040,1,0
66,5,1,0,0,711,0,0,1,20,0,137,5,0
25,1,2,3,0,373,1,0,2,27,6,634,2,0
29,0,2,1,0,1027,1,0,0,2,3,177,1,1
24,0,2,1,0,-507,1,0,2,27,8,446,1,0
30,6,2,2,0,2593,0,0,2,27,8,662,7,0
59,1,1,1,0,681,1,0,1,14,0,427,2,0
34,4,1,2,0,1184,1,0,0,5,8,415,1,0
54,1,1,1,0,537,0,0,0,4,1,226,1,0
32,4,1,2,0,820,1,0,0,17,5,738,3,0
33,0,1,1,0,855,0,0,0,15,0,110,1,1
49,10,1,0,0,518,0,0,0,29,4,1917,2,1
35,4,1,2,0,2957,1,1,0,8,1,733,3,1
57,11,0,3,0,4244,0,0,2,18,6,626,5,0
30,9,2,2,0,880,1,1,2,19,8,967,6,1
36,4,2,2,1,-508,1,0,0,17,0,832,2,0
50,2,1,1,0,0,1,0,0,11,5,717,2,0
41,1,2,1,1,1085,1,1,0,7,5,599,1,1
45,3,1,1,0,20187,1,0,0,17,9,707,1,0
27,9,2,2,0,372,1,1,0,25,5,728,2,1
32,9,2,1,0,945,0,0,0,4,8,312,3,0
47,3,1,2,0,1692,1,0,0,30,4,592,1,0
39,0,2,1,0,238,1,0,0,15,0,417,1,0
34,4,2,2,0,1228,0,0,0,30,0,580,2,1
59,0,1,1,0,0,1,0,0,10,5,982,1,1
30,4,2,2,0,4210,0,0,0,12,1,796,4,1
31,4,1,2,0,1755,1,0,2,21,8,588,2,0
28,8,2,2,0,22,1,0,0,15,8,536,2,1
24,7,2,1,0,-141,1,0,2,4,6,654,2,0
52,10,1,1,0,49,0,0,0,30,0,117,1,0
55,9,1,2,0,0,0,0,0,17,9,501,1,0
33,4,1,2,0,158,0,0,0,30,0,169,2,0
28,9,1,2,0,858,1,0,0,17,5,602,1,0
41,1,1,1,0,2823,1,0,2,14,8,858,1,1
55,4,1,2,0,-375,0,0,0,30,5,814,2,1
46,4,1,2,0,99,1,0,0,23,5,569,1,0
44,9,1,1,0,2626,1,0,2,14,8,567,3,0
32,4,2,2,0,0,1,0,0,22,5,455,2,0
46,1,0,0,0,916,1,0,0,11,8,472,2,0
50,4,1,2,0,383,0,1,0,11,5,502,2,0
31,1,1,0,0,498,1,1,0,9,5,445,2,0
53,1,1,0,0,5603,0,0,0,28,1,2372,6,1
59,1,1,0,0,616,0,0,0,4,3,253,3,0
32,1,1,0,0,415,1,0,2,2,6,777,4,1
38,4,2,2,0,493,1,0,0,11,8,553,1,0
27,9,2,1,0,1842,1,1,0,18,8,687,2,0
41,2,2,1,0,663,0,0,0,24,5,1204,1,1
25,4,2,2,0,10,0,0,0,11,5,549,2,0
46,4,0,1,0,0,0,0,0,27,1,763,5,1
35,9,0,1,0,787,1,0,2,5,8,683,2,0
42,0,2,1,0,426,1,0,0,11,5,636,2,0
34,6,1,1,0,-370,1,0,2,21,8,748,1,0
41,1,1,0,0,3803,1,0,0,20,9,611,3,0
33,4,1,2,0,483,1,0,2,14,8,738,2,0
44,9,0,1,0,0,1,0,0,28,5,463,2,0
29,1,2,1,0,2,1,1,0,21,0,379,5,1
39,4,1,2,0,1069,0,0,0,5,1,422,1,0
42,4,1,1,0,0,1,1,0,2,3,854,1,0
51,4,2,2,0,1565,1,0,0,24,5,870,3,0
73,5,1,1,0,1292,0,0,0,3,0,420,1,0
45,1,1,1,0,154,1,0,2,7,8,1138,1,1
39,1,2,0,0,581,1,0,0,7,0,620,1,0
54,9,1,3,0,0,0,0,0,30,4,491,1,0
51,7,1,1,0,0,0,0,0,18,5,439,3,0
35,9,1,1,0,128,0,1,0,29,4,456,1,0
47,11,1,3,0,270,0,0,0,6,1,467,2,0
29,8,2,2,0,246,0,0,0,3,3,269,1,0
44,1,2,0,0,1593,1,0,2,29,8,828,3,1
45,1,1,0,0,956,1,0,0,7,8,643,1,0
47,9,1,1,0,1981,1,0,0,21,5,919,2,1
35,1,2,1,0,-482,1,0,2,27,8,472,1,0
42,7,1,1,0,1165,1,0,0,18,8,485,6,0
39,7,1,2,0,1493,0,0,0,9,3,912,3,1
37,4,1,2,0,7100,0,0,0,20,9,757,2,0
38,9,1,1,0,32,1,0,2,9,8,705,1,0
36,3,1,1,0,0,0,1,1,15,5,571,3,0
47,9,1,1,0,636,0,0,0,4,1,416,2,0
44,1,1,1,0,4236,1,0,0,4,8,378,3,0
31,0,0,1,0,1890,1,0,0,21,5,588,1,0
51,9,1,1,0,117,0,0,0,18,3,442,2,1
45,9,1,1,0,1412,1,0,0,11,8,764,4,0
32,9,2,1,0,432,0,0,0,20,1,559,3,0
56,1,1,0,0,0,1,0,0,16,5,1222,1,1
53,2,1,0,0,55,0,0,0,2,6,217,1,0
31,4,0,2,0,294,1,0,0,17,5,536,5,1
35,4,0,2,0,146,0,0,0,6,1,720,2,1
43,4,1,2,0,1258,0,0,2,20,10,312,1,1
49,1,1,0,0,1133,1,0,0,4,8,291,3,0
34,1,1,1,0,199,1,0,2,8,8,627,3,0
37,2,0,1,0,175,1,1,2,13,8,753,6,1
47,1,1,1,0,1125,1,0,0,29,4,1101,1,1
36,2,1,2,0,247,0,0,0,17,0,351,1,0
55,10,1,1,0,1436,1,0,0,4,3,969,2,0
48,4,1,2,0,0,0,1,0,6,3,1423,3,0
37,7,1,1,0,6089,1,0,0,14,8,616,2,1
31,10,0,2,0,256,1,0,0,16,5,873,2,1
33,9,0,1,0,464,0,0,0,4,3,207,4,0
26,9,2,1,0,3,1,0,2,19,8,610,1,0
25,4,2,2,0,2305,0,0,0,30,0,193,1,0
31,4,2,2,0,354,0,0,0,21,0,242,2,1
54,0,0,1,0,200,0,0,0,3,6,170,1,1
35,4,1,2,0,495,0,0,0,30,0,266,1,1
42,10,1,3,0,970,1,0,1,21,5,691,10,1
52,4,1,2,0,1415,0,0,0,4,1,163,1,0
30,4,2,2,0,11278,0,0,0,4,8,256,3,0
27,7,2,1,0,-20,0,0,2,16,8,757,6,0
43,9,1,1,0,0,1,1,0,4,3,539,8,0
36,0,1,1,0,0,1,0,0,2,3,236,2,0
34,7,2,1,0,-374,1,0,0,11,8,672,1,1
35,1,1,1,0,1993,1,0,0,8,0,462,2,0
40,1,1,0,0,533,1,0,0,5,3,675,4,0
23,1,2,0,0,965,1,0,2,21,8,1161,4,0
36,9,2,1,0,651,0,0,0,7,1,876,1,1
35,1,0,0,0,21,1,0,0,4,3,166,2,0
33,9,0,1,0,2,1,0,0,7,8,600,2,0
42,9,2,2,0,-380,1,0,0,6,8,413,1,0
42,1,1,0,0,1401,1,0,2,5,6,627,1,0
60,5,1,0,0,174,1,1,0,2,3,157,2,0
33,4,2,2,0,12686,1,0,0,5,8,470,2,0
46,1,1,1,0,4007,0,0,0,3,3,380,5,0
36,2,2,1,0,866,1,0,0,11,8,629,1,1
31,1,2,3,0,-340,1,0,0,30,5,520,6,0
37,4,1,1,0,5447,1,1,0,17,9,1789,1,1
36,10,2,1,0,851,0,0,0,2,6,368,2,0
40,7,1,0,0,1082,1,0,2,30,8,854,2,1
39,9,1,2,0,2869,0,0,0,3,0,115,1,0
44,1,1,2,0,2185,1,0,2,16,8,698,1,0
42,4,1,1,0,1042,1,0,0,11,8,465,1,0
58,5,0,2,0,3237,0,0,1,31,10,615,1,1
66,9,1,1,0,0,0,0,0,6,3,751,1,1
38,4,0,2,0,4692,1,0,2,29,8,1363,2,1
37,4,1,3,0,247,0,0,0,2,3,192,2,0
31,7,2,2,0,620,0,0,0,30,0,214,1,0
50,1,1,1,0,606,1,0,2,14,8,673,2,0
38,4,1,2,0,613,0,0,0,3,3,239,1,1
39,9,0,2,1,3,0,0,0,6,8,488,1,1
51,1,1,0,0,216,1,0,0,17,0,666,3,0
56,10,1,1,0,-246,0,1,0,28,4,461,2,0
34,7,2,2,0,49,1,0,0,4,3,250,1,0
35,9,2,1,0,5731,1,0,0,4,8,164,2,0
55,5,0,1,0,1580,0,1,2,19,6,1007,1,1
32,1,2,1,0,400,0,0,0,4,8,268,3,1
47,9,2,1,0,1101,1,0,0,23,5,957,3,1
48,7,0,1,0,3186,0,1,0,9,0,104,1,0
34,0,2,1,0,63,1,0,0,17,0,678,1,1
64,5,1,0,0,440,0,0,0,6,3,495,1,1
27,9,1,1,0,232,1,1,2,13,8,1167,1,0
54,9,1,1,0,-315,0,1,0,10,5,2029,1,1
30,1,2,0,0,5641,0,0,0,21,9,695,3,0
42,4,1,2,0,1686,1,1,0,20,0,522,4,0
35,7,1,1,0,152,1,0,2,2,6,563,1,1
35,6,1,1,0,2762,1,0,0,20,0,682,3,0
49,10,1,1,0,207,0,0,1,4,8,181,2,0
35,1,2,0,0,-123,1,0,2,13,8,1106,4,0
26,0,2,2,0,313,0,1,0,2,6,199,1,1
37,4,1,2,0,5106,0,0,0,30,0,244,1,1
53,2,1,2,0,49,0,1,0,23,5,419,5,0
51,9,1,1,0,8863,0,0,0,19,9,435,2,0
25,1,2,3,0,431,1,0,0,16,0,493,1,0
29,4,1,2,0,20,1,0,0,12,8,418,1,0
53,9,1,1,0,1319,0,0,2,19,6,1318,3,1
51,4,1,2,0,2704,1,0,1,21,5,443,1,0
38,9,0,1,0,902,1,0,0,4,8,301,3,1
34,2,1,2,0,475,1,1,0,9,5,1156,1,0
39,0,0,1,0,878,1,0,0,15,8,611,5,1
40,10,1,0,0,3444,1,0,2,19,8,792,4,0
32,0,2,1,0,212,0,0,0,7,5,830,5,1
41,2,1,2,0,121,1,0,0,5,8,456,1,0
44,1,2,0,0,-24,0,0,1,7,5,564,1,0
38,8,2,2,0,3316,0,0,2,17,6,1345,3,1
52,1,1,0,0,-63,1,0,2,26,8,560,4,0
31,7,1,1,0,-230,1,1,0,16,5,715,1,0
44,9,2,1,0,696,1,0,2,16,8,680,3,0
39,0,2,1,0,-25,1,0,2,6,8,576,1,0
46,9,1,1,0,1167,1,0,0,21,9,1540,2,1
42,1,1,0,0,869,1,1,0,11,8,718,2,0
34,2,2,2,0,1295,1,0,0,3,3,246,1,0
40,0,1,1,0,526,1,0,0,8,8,851,1,0
38,9,2,1,0,31,1,0,0,11,5,891,2,0
30,9,2,1,0,1416,0,0,1,19,9,519,2,0
50,1,1,0,0,0,1,0,0,11,8,503,3,0
53,4,0,1,0,1355,0,1,0,4,3,447,2,0
51,7,1,1,0,122,0,1,0,6,1,499,2,0
40,4,1,2,0,9221,0,0,0,4,1,252,1,0
46,4,1,2,0,1446,0,0,0,4,8,359,1,0
57,9,1,1,0,3858,0,0,0,27,7,558,1,0
37,1,0,1,1,-54,1,0,0,10,5,573,6,0
60,4,2,2,0,560,0,0,0,15,8,730,5,1
56,0,0,0,0,0,0,1,0,10,5,542,1,0
43,0,1,1,0,378,0,0,0,30,5,782,8,1
39,7,1,1,0,54,1,0,0,10,5,466,1,0
23,8,2,1,0,0,0,0,1,4,8,526,1,0
26,2,1,2,1,144,0,1,0,25,5,730,1,0
34,2,1,1,0,1847,1,0,0,9,0,543,3,0
46,0,2,2,0,2889,1,0,0,5,8,494,1,1
33,9,1,1,0,2044,1,0,0,4,8,532,3,1
60,5,0,1,0,1099,0,0,0,11,5,764,2,1
49,9,2,1,0,1377,0,0,0,5,1,935,1,1
49,4,2,2,0,493,0,0,0,23,0,191,1,0
56,5,0,2,0,2774,0,0,2,6,6,1288,3,0
36,9,2,1,0,2511,1,0,0,16,0,700,5,1
28,0,1,1,0,0,1,1,0,14,5,546,2,0
27,4,2,2,0,1,1,0,0,30,5,764,4,1
53,0,1,0,0,6280,0,0,0,4,1,441,2,0
37,9,2,1,0,133,1,0,0,24,5,576,2,0
53,9,1,1,0,6831,0,0,0,13,8,1130,2,1
35,4,1,2,0,802,1,0,0,6,8,686,2,1
33,9,1,2,0,6843,0,0,0,20,9,755,1,1
29,6,2,2,0,476,1,0,0,18,8,427,1,1
38,9,1,1,0,1448,1,0,0,20,9,415,1,0
28,4,2,2,0,320,1,0,0,30,0,239,1,0
31,8,2,1,0,93,0,0,0,19,9,584,2,0
59,7,1,0,0,927,0,0,0,7,1,1934,2,0
29,1,2,1,0,0,0,0,2,21,8,623,1,0
41,0,1,1,0,16517,0,0,0,18,9,1268,2,0
59,5,1,2,0,148,1,1,0,8,8,685,2,1
47,10,1,1,0,123,0,0,0,4,1,653,2,0
41,5,0,0,0,-233,1,0,2,15,8,1156,2,1
21,8,2,0,0,423,0,0,0,8,0,104,5,1
26,7,2,1,0,5533,1,0,0,7,8,582,2,0
26,0,1,1,0,710,1,1,2,6,6,1276,2,1
34,7,2,1,0,313,1,0,0,14,5,634,3,0
34,10,1,0,0,309,0,0,0,5,3,578,1,1
27,9,2,1,0,126,1,1,0,4,5,436,4,0
57,5,1,2,0,0,1,1,2,28,8,648,1,1
28,0,2,1,0,1076,1,0,2,2,6,537,5,0
34,1,2,1,0,13408,0,0,0,1,0,647,2,0
26,7,1,1,0,864,1,1,0,14,8,466,1,0
51,1,1,0,0,257,0,0,0,8,1,453,4,0
40,9,1,1,0,529,0,1,0,28,4,596,1,0
47,2,1,1,0,0,0,0,2,19,6,563,2,0
58,0,1,1,0,2160,1,1,0,5,8,1090,1,1
34,0,0,1,0,531,0,0,0,4,3,279,1,0
42,0,0,1,0,936,0,0,0,30,4,931,1,1
49,1,1,1,0,-327,1,0,0,7,8,423,1,0
52,11,1,3,0,1571,0,0,0,4,1,164,1,0
42,10,1,1,0,356,1,0,0,7,8,787,3,1
28,0,1,1,0,254,0,1,0,17,0,333,3,0
34,1,1,1,0,856,1,0,0,20,0,470,1,0
51,1,1,1,0,794,1,0,1,24,5,747,1,0
59,5,1,1,0,493,0,0,0,30,0,237,1,1
50,1,1,0,0,1549,1,0,0,11,8,445,2,0
46,4,1,1,1,-333,0,1,0,30,5,597,2,0
38,7,1,1,0,-448,1,0,0,21,5,929,15,0
31,0,2,1,0,378,0,0,0,23,5,421,2,0
46,4,1,2,0,587,0,0,1,2,3,186,1,0
41,1,0,0,0,285,1,0,0,20,0,1272,2,1
50,1,1,1,0,-160,1,0,2,28,8,600,2,0
48,1,1,1,0,101,0,0,0,14,5,549,3,0
62,1,1,0,0,115,0,0,1,29,0,75,3,0
35,0,1,1,0,-203,1,0,0,11,5,1649,2,1
48,1,1,1,0,1405,1,0,2,14,8,629,2,1
43,0,1,1,0,1807,1,1,2,30,8,711,1,0
58,4,1,1,0,-382,0,0,0,31,5,644,12,1
42,3,1,0,0,1523,1,1,0,25,5,587,5,0
42,2,2,3,0,323,0,0,2,16,6,617,1,1
33,0,2,2,0,235,1,0,0,18,8,525,1,1
41,1,1,0,0,2007,1,0,0,30,4,419,1,0
38,7,1,1,0,8876,0,0,0,19,9,636,1,0
34,0,1,2,0,21,0,1,0,2,6,269,1,0
37,9,2,2,0,2642,1,0,0,25,5,591,3,0
40,0,1,1,0,438,1,0,0,15,8,823,2,0
32,4,1,2,0,272,1,0,0,3,3,188,4,0
34,9,2,1,0,666,0,0,0,21,1,1503,2,1
26,1,2,1,0,18,1,0,0,28,5,579,3,0
34,4,1,2,0,2892,1,1,0,30,5,1165,7,0
57,9,1,2,0,1103,0,0,0,4,8,399,2,0
40,1,1,1,0,273,1,0,2,19,6,1082,1,0
34,0,1,1,0,869,0,0,2,6,8,1677,1,1
44,1,0,3,0,284,0,0,0,3,3,167,4,0
39,4,0,2,0,2193,1,1,2,2,6,550,3,0
35,6,2,2,0,-30,0,0,0,4,3,218,2,0
53,4,1,2,0,2385,0,0,0,8,1,498,8,0
52,2,0,2,0,199,1,1,0,3,3,373,1,0
50,9,0,1,0,380,1,0,0,29,4,492,1,0
24,9,2,1,0,84,1,0,2,27,8,570,1,0
54,1,1,3,0,1827,0,0,0,20,0,167,1,0
36,4,1,2,0,255,0,0,0,22,8,970,2,1
49,1,1,1,0,402,1,0,2,19,8,571,1,0
48,1,2,1,0,8982,1,0,2,14,8,628,1,0
36,4,2,2,0,4,1,0,0,7,8,855,2,1
55,10,1,1,0,1339,0,0,0,2,3,299,2,0
46,4,0,2,0,665,1,0,0,2,3,158,2,0
59,5,1,0,0,249,0,0,0,13,1,432,5,0
27,1,1,1,0,61,1,0,2,19,6,1012,1,1
29,0,2,1,0,5711,1,1,2,21,8,899,1,0
31,0,0,1,0,93,1,0,0,18,9,417,1,0
45,1,1,1,0,10252,0,0,0,4,8,675,2,1
37,1,1,0,0,2814,1,0,0,20,9,619,3,0
41,9,1,2,0,816,1,1,0,13,0,520,2,0
